acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported,latitude,longitude,geojson
146812,,Slight,2,1,10/03/2012,Saturday,10,March,12,20,0,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326100,675810,519451,Junction,T.V.N.P.,354655,unset,EH65PY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9696391822,-3.18412419183,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18412419183, 55.9696391822}}"
146912,,Slight,1,1,10/03/2012,Saturday,10,March,12,21,0,230,Unclassified,,Single carriageway - 2 lanes,30,Roundabout,Give way sign or markings,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326130,674790,12222782,Junction,S.V.N.P.,354656,unset,EH74BQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9604802401,-3.18336390126,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18336390126, 55.9604802401}}"
147812,,Slight,1,1,17/02/2012,Friday,17,February,12,13,30,230,C,,Single carriageway - 2 lanes,30,Roundabout,Give way sign or markings,C,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324970,673940,521010,Junction,Bus,356864,unset,EH23ES,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9526641998,-3.20170539186,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20170539186, 55.9526641998}}"
148012,,Slight,1,1,10/03/2012,Saturday,10,March,12,15,0,230,A,6095,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,331920,671860,553906,Segment,Pedestrian,354657,unset,EH218SG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",Elsewhere,55.9350120439,-3.08989072641,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.08989072641, 55.9350120439}}"
149812,,Slight,2,1,12/03/2012,Monday,12,March,12,16,40,230,A,701,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,326900,671520,569400,Segment,T.V.N.P.,354658,unset,EH165LZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9312205157,-3.17014548101,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17014548101, 55.9312205157}}"
150612,,Fatal,1,1,12/03/2012,Monday,12,March,12,17,45,230,A,772,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,328930,669060,569375,Segment,S.V.N.P.,354659,unset,EH177JE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9094239436,-3.1370104516,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.1370104516, 55.9094239436}}"
152412,,Slight,2,2,13/03/2012,Tuesday,13,March,12,9,5,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,313050,672420,0,Unset,T.V.N.P.,354660,unset,EH288PL,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9370007454,-3.3920710393,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.3920710393, 55.9370007454}}"
152612,,Serious,1,1,13/03/2012,Tuesday,13,March,12,8,5,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323310,674120,520440,Junction,Pedestrian,354661,unset,EH43ES,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9540192052,-3.22833691144,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.22833691144, 55.9540192052}}"
153112,,Slight,2,1,13/03/2012,Tuesday,13,March,12,9,20,230,A,90,Roundabout,70,Roundabout,Automatic Traffic Signal,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,312510,677620,533302,Junction,T.V.N.P.,354662,unset,EH309SS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9836149866,-3.40240187575,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.40240187575, 55.9836149866}}"
154312,,Slight,2,2,14/03/2012,Wednesday,14,March,12,12,45,230,A,1,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326900,674320,520689,Junction,T.V.N.P.,354663,unset,EH75AN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.956375585,-3.17090427598,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17090427598, 55.956375585}}"
154512,,Slight,1,1,14/03/2012,Wednesday,14,March,12,1,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325530,671860,559045,Segment,Pedestrian,354664,unset,EH92DW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9340648393,-3.19216421481,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19216421481, 55.9340648393}}"
155312,,Slight,2,1,07/03/2012,Wednesday,7,March,12,7,30,230,A,71,Single carriageway - 2 lanes,50,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,314390,669130,549671,Segment,T.V.N.P.,354665,unset,EH278EB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9076861871,-3.3695818333,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.3695818333, 55.9076861871}}"
155612,,Slight,1,1,15/03/2012,Thursday,15,March,12,8,40,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,Road works present,Other object in carriageway,No overtaking,327060,675850,519550,Junction,Pedestrian,354666,unset,EH68HQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9701453173,-3.16875625163,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.16875625163, 55.9701453173}}"
155712,,Serious,1,1,10/03/2012,Saturday,10,March,12,14,45,230,A,8,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325380,673880,521049,Junction,Pedestrian,354667,unset,EH22EN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9521890135,-3.1951236999,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.1951236999, 55.9521890135}}"
156112,,Slight,2,1,15/03/2012,Thursday,15,March,12,8,20,230,A,720,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,319890,669420,2579027,Segment,T.V.N.P.,354668,unset,EH143BS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9112382842,-3.28170481749,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.28170481749, 55.9112382842}}"
156512,,Slight,2,1,12/03/2012,Monday,12,March,12,6,10,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,327840,671650,12228069,Junction,Cyclist,354669,unset,EH165EY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9325304081,-3.15513667833,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.15513667833, 55.9325304081}}"
156912,,Slight,1,1,16/03/2012,Friday,16,March,12,9,0,230,A,7,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lighting unknown,Fine (without high winds),Dry,None,None,No overtaking,325920,673730,569273,Segment,Pedestrian,354670,unset,EH11SB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9509249837,-3.18643586743,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18643586743, 55.9509249837}}"
157012,,Slight,2,1,15/03/2012,Thursday,15,March,12,17,48,230,B,701,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320560,669110,551331,Segment,T.V.N.P.,354671,unset,EH130NJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9085644094,-3.27089715729,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.27089715729, 55.9085644094}}"
157912,,Slight,2,1,16/03/2012,Friday,16,March,12,16,30,230,A,720,Dual carriageway - 2 lanes,50,Slip road,Give way sign or markings,A,720,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,318330,670760,2307184,Junction,T.V.N.P.,354672,unset,EH129BU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9230140103,-3.30706153372,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.30706153372, 55.9230140103}}"
158012,,Slight,1,1,16/03/2012,Friday,16,March,12,9,44,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,325870,674360,566780,Segment,Pedestrian,354673,unset,EH13JD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9565771204,-3.18740969767,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18740969767, 55.9565771204}}"
158112,,Slight,2,1,15/03/2012,Thursday,15,March,12,18,55,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325260,674310,520530,Junction,T.V.N.P.,354674,unset,EH36HZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.95603342,-3.19716438532,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19716438532, 55.95603342}}"
158212,,Slight,2,2,17/03/2012,Saturday,17,March,12,10,0,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,320110,671640,522132,Junction,T.V.N.P.,354675,unset,EH113SP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9312185006,-3.27884250941,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.27884250941, 55.9312185006}}"
158712,,Slight,2,1,17/03/2012,Saturday,17,March,12,11,35,230,C,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322980,673060,12223590,Junction,T.V.N.P.,354676,unset,EH125PW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9444436584,-3.23331835253,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.23331835253, 55.9444436584}}"
159712,,Slight,2,1,18/03/2012,Sunday,18,March,12,12,0,230,A,900,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326060,674420,558575,Segment,T.V.N.P.,354677,unset,EH13NQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9571454325,-3.18438348221,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18438348221, 55.9571454325}}"
159812,,Slight,2,1,18/03/2012,Sunday,18,March,12,15,35,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324280,673620,10258595,Junction,T.V.N.P.,354678,unset,EH37JA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9496811457,-3.21266402027,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.21266402027, 55.9496811457}}"
160012,,Slight,1,1,18/03/2012,Sunday,18,March,12,22,0,230,A,8,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,319940,672950,521706,Junction,Pedestrian,354679,unset,EH128AX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9429587314,-3.28195166654,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.28195166654, 55.9429587314}}"
